id,date,text,query
539695518763728896,Tue Dec 02 08:20:13 +0000 2014,"Also on #wearabletech: Is @Google Glass dead? http://t.co/zWu7UX0823",#GOOG OR @Google
539695803510452226,Tue Dec 02 08:21:21 +0000 2014,"Come on @google when can I use Google Contributor on YouTube?",#GOOG OR @Google
539696311604621312,Tue Dec 02 08:23:22 +0000 2014,"The http://t.co/mZAgcvsSHW 3D catalog library features over 2.4 million pages indexed in @google!
#CAD #3D #Google 

http://t.co/3jjUBnUwcn",#GOOG OR @Google
539696550566313984,Tue Dec 02 08:24:19 +0000 2014,"RT @HYPEBEAST: .@ThePuzzlePhone modular smartphone competes with @google's #ProjectAra
http://t.co/JNg2huA5PJ http://t.co/0AQiiqZZn2",#GOOG OR @Google
539696802362961921,Tue Dec 02 08:25:19 +0000 2014,"#AtalBihariVajpayee's birthday 'Good Governance Day #poem pic @google #India http://t.co/KfGV04U038",#GOOG OR @Google
539696967677661184,Tue Dec 02 08:25:58 +0000 2014,"All my Apps on @apple #ipodtouch5thgen http://t.co/cRhwdbSxSx http://t.co/UNpPU4zrRq",#AAPL OR @Apple
539697246866907136,Tue Dec 02 08:27:05 +0000 2014,"@googleindia @google @googlenexus This is pretty darn annoying. Battery is juiced out with hardly any usage in 4-5hrs http://t.co/fMXFKE7nD8",#GOOG OR @Google
539697266303725568,Tue Dec 02 08:27:10 +0000 2014,"I demand there be a tapatio emoji @apple",#AAPL OR @Apple
539697337535574016,Tue Dec 02 08:27:27 +0000 2014,"My apps @apple #ipodtouch5thgen http://t.co/ttEzGarBXd http://t.co/8bUawltG4i",#AAPL OR @Apple
539697843909709824,Tue Dec 02 08:29:27 +0000 2014,"Let's get #digital is the agenda today @brumhippodrome with @Culture24, @ace_national &amp; @google",#GOOG OR @Google
539697997219508226,Tue Dec 02 08:30:04 +0000 2014,"#AAPL:
Call America for free until Christmas: Tesco cuts costs for relaunch...
http://t.co/ujvbkQVfqj",#AAPL OR @Apple
539698505875341312,Tue Dec 02 08:32:05 +0000 2014,"How #Google @Google 'Translates' Pictures Into Words Using Vector Space Mathematics http://t.co/hER7lcZuKL",#GOOG OR @Google
539698567724924928,Tue Dec 02 08:32:20 +0000 2014,"Hi @google you broke my phone with #LollipopUpdate",#GOOG OR @Google
539699205237780480,Tue Dec 02 08:34:52 +0000 2014,"ISPs already provide shit service, we don't need @ATT trying to fuck shit up even more. @Google please take over...",#GOOG OR @Google
539699211110219776,Tue Dec 02 08:34:53 +0000 2014,"#Natale #2014, #migliori smartphone #Android [@Android]: #Motorola, #HTC [@HTC], #Google [@Google]. (#Tuesday, 2... http://t.co/WfkX8GMA2M",#GOOG OR @Google
539699467436302336,Tue Dec 02 08:35:54 +0000 2014,"#News Bill Cosby resigns from Temple University board - CNN http://t.co/bNand86BXQ Vía @Google",#GOOG OR @Google
539699468434554880,Tue Dec 02 08:35:55 +0000 2014,"#News People Walk Out Of Work, School in Ferguson Protests - ABC News http://t.co/Yl48PvLhIq Vía @Google",#GOOG OR @Google
539699976398700544,Tue Dec 02 08:37:56 +0000 2014,"so for the second time #aapl #pages ate my edits. 700bn? #amateurs #fail #iwantjobsback",#AAPL OR @Apple
539699997382811648,Tue Dec 02 08:38:01 +0000 2014,"@TheEconomist maybe the reason Europe has not got its own @Google is because their @dominance prevents such @competition.",#GOOG OR @Google
539700196381573120,Tue Dec 02 08:38:48 +0000 2014,"How long will you keep saying this to Apps users, @google @inboxbygmail? #inboxbygmail http://t.co/b9vpLauDI6",#GOOG OR @Google
539700249720520704,Tue Dec 02 08:39:01 +0000 2014,"@dkweinstein on stage about storytelling in YouTube. @google  #eurobest http://t.co/76RDvNZDJP",#GOOG OR @Google
539700279500091392,Tue Dec 02 08:39:08 +0000 2014,"Workday 2. @eurobest @google @finlandiatalo #firstthingsfirst http://t.co/4AMEfsaCHp",#GOOG OR @Google
539700384080863232,Tue Dec 02 08:39:33 +0000 2014,"RT @shibo_779: #AtalBihariVajpayee's birthday 'Good Governance Day #poem pic @google #India http://t.co/KfGV04U038",#GOOG OR @Google
539700596865921027,Tue Dec 02 08:40:24 +0000 2014,"Browser game development: Flash or HTML5? - http://t.co/xQay3xnjs0 http://t.co/5Zu73mfrU1  via @google #html5",#GOOG OR @Google
539700705997504512,Tue Dec 02 08:40:50 +0000 2014,"World population: 

1 @Facebook 
2 China
3 India
4 Tencent
5 @WhatsApp
6 United States
7 @Google +
8 @LinkedIn
9 @Twitter 
10 Indonesia'",#GOOG OR @Google
539701653902217216,Tue Dec 02 08:44:36 +0000 2014,"feel so lost with out my phone :(  @apple iPhone 5 chargers are horrendous! #brokenchargerprobs",#AAPL OR @Apple
539701772172791808,Tue Dec 02 08:45:04 +0000 2014,"#AAPL:Apple heads to trial over digital music claims...http://t.co/vOpYSuiVKi",#AAPL OR @Apple
539701822160912384,Tue Dec 02 08:45:16 +0000 2014,"At first I thought Spoon? Then seeing the video. Oh spoon. Nice tech @google http://t.co/nmcRtvs5UP",#GOOG OR @Google
539702017975787520,Tue Dec 02 08:46:02 +0000 2014,"I don't understand the @google doodle though. Does #UAE look like a fort? or is that how it looked 43 years back? : #UAENationalDay",#GOOG OR @Google
539702067863257088,Tue Dec 02 08:46:14 +0000 2014,"Excellent news #HouseOfCards S3 on @netflix 27/2! I wonder if Yosemite &amp; my wifi will be talking by then @apple @tim_cook ? It's been wks!!",#AAPL OR @Apple
539702124289220608,Tue Dec 02 08:46:28 +0000 2014,"RT @sengineland: .@Google: Penguin 3.0 Rollout Still Ongoing by @rustybrick http://t.co/6E7EHedmJA",#GOOG OR @Google
539702188298080256,Tue Dec 02 08:46:43 +0000 2014,"@apple my laptop is burning my legs what do u have to say about this",#AAPL OR @Apple
539702957349302272,Tue Dec 02 08:49:46 +0000 2014,"@benh4ll @netflix @Apple @tim_cook Great news! hope your wifi gets sorted though!",#AAPL OR @Apple
539703069748236288,Tue Dec 02 08:50:13 +0000 2014,"The Secret of Life from Steve Jobs in 46 Seconds. Some #motivation from the late CEO of @apple http://t.co/7UOYKec9YN",#AAPL OR @Apple
539703142066425856,Tue Dec 02 08:50:30 +0000 2014,"RT @Emmmaria: Workday 2. @eurobest @google @finlandiatalo #firstthingsfirst http://t.co/4AMEfsaCHp",#GOOG OR @Google
539703240049176576,Tue Dec 02 08:50:54 +0000 2014,"Inside AdMob Blog: Introducing Active View reporting in DoubleClick: A foundation for brand measurement http://t.co/GkZfmavcYY lewat @google",#GOOG OR @Google
539703410493489152,Tue Dec 02 08:51:34 +0000 2014,"OK GOOGLE (at @Google Ireland in Dublin) https://t.co/p2eQ8vaSnF",#GOOG OR @Google
539704128059232257,Tue Dec 02 08:54:26 +0000 2014,"Hey @google ! The 'show your draft' action isn't working... could be nice to fix that. Cheers. #gmail http://t.co/JvHWRpYc75",#GOOG OR @Google
539704156940824576,Tue Dec 02 08:54:32 +0000 2014,"10 best #SteveJobs #apple #aapl #tech30 http://t.co/FkrkG1iF7g via",#AAPL OR @Apple
539704515868762113,Tue Dec 02 08:55:58 +0000 2014,"RT @HYPEBEAST: .@ThePuzzlePhone modular smartphone competes with @google's #ProjectAra
http://t.co/JNg2huA5PJ http://t.co/0AQiiqZZn2",#GOOG OR @Google
539704976700747776,Tue Dec 02 08:57:48 +0000 2014,"RT @RNTata2000: Feel proud to see so many young Indians making their contribution @Google. Lovely place to work! http://t.co/SbQhkzGudG",#GOOG OR @Google
539705307862425601,Tue Dec 02 08:59:07 +0000 2014,"A big welcome to all delegates attending the Digital Change conference today - @Culture24 @google @ace_national have a productive day!",#GOOG OR @Google
539705566445072385,Tue Dec 02 09:00:08 +0000 2014,"#Intel's new plan to conquer the #wearabletech realm starts with @google glass http://t.co/VeqG15wxq6",#GOOG OR @Google
539705572279341057,Tue Dec 02 09:00:10 +0000 2014,"#Intel's new plan to conquer the #wearabletech realm starts with @google glass http://t.co/H5hxfbFRiQ",#GOOG OR @Google
539705720997150720,Tue Dec 02 09:00:45 +0000 2014,"Very excited for #REMIXLDN w/ @JoeyTaylor @google",#GOOG OR @Google
539706330756308992,Tue Dec 02 09:03:11 +0000 2014,"RT @HYPEBEAST: .@ThePuzzlePhone modular smartphone competes with @google's #ProjectAra
http://t.co/JNg2huA5PJ http://t.co/0AQiiqZZn2",#GOOG OR @Google
539706517788704768,Tue Dec 02 09:03:55 +0000 2014,"@HammerArcade This makes me feel so sad ;-; WHY DO U HAVE TO BE SO ROOD @APPLE",#AAPL OR @Apple
539706686089330688,Tue Dec 02 09:04:35 +0000 2014,"@hintjens @jackyalcine i agree, but it works at @google. i'll read your living systems stuff as well. a good compromise?",#GOOG OR @Google
539707080962494464,Tue Dec 02 09:06:10 +0000 2014,"@sampullara @jackyalcine @google sufficient money can always solve friction... Soviet Union lasted a while too",#GOOG OR @Google
539707587684352001,Tue Dec 02 09:08:10 +0000 2014,"@hintjens @jackyalcine @google totally agree. they solve it with massive investment in tooling.",#GOOG OR @Google
539707933068918784,Tue Dec 02 09:09:33 +0000 2014,"Coming at ya today from this year's #REMIXLDN summit at @google hq. Pleased to report that their wifi connection is top-notch.",#GOOG OR @Google
539708104666251265,Tue Dec 02 09:10:14 +0000 2014,"it will be great if @Android or @Google to have its own Internet service for all types of Android phones",#GOOG OR @Google
539708952209281025,Tue Dec 02 09:13:36 +0000 2014,"Quick product win for @google: Support eps, retina and automatic resize for logos in #GoogleApps. http://t.co/Y4KUdRkqLt",#GOOG OR @Google
539709322213588995,Tue Dec 02 09:15:04 +0000 2014,"#GOOG News Alert: Virgin Media and BlackArrow Join Forces to Help Broadcasters Maximise Growing Popularity of V... http://t.co/Qw2Swp2bXr",#GOOG OR @Google
539709322838568961,Tue Dec 02 09:15:04 +0000 2014,"#GOOG:
Call America for free until Christmas: Tesco cuts costs for relaunch...
http://t.co/ujvbkQVfqj",#GOOG OR @Google
539709493782011904,Tue Dec 02 09:15:45 +0000 2014,"Excited to be at the #REMIXLDN today @google @Bloomberg",#GOOG OR @Google
539709635830509568,Tue Dec 02 09:16:19 +0000 2014,"'We really f***ed up': Confessions of a former @google employee - 
http://t.co/ytbzk2128T",#GOOG OR @Google
539709843590754305,Tue Dec 02 09:17:08 +0000 2014,"#News Geno Smith Can't Get off Runway as Jets Lose to Dolphins - Wall Street Journal http://t.co/EgaJbH9Au8 Vía @Google",#GOOG OR @Google
539709844505100288,Tue Dec 02 09:17:08 +0000 2014,"#News Al Shabaab separates non-Muslims from Muslims and kills 36 in quarry attack ... - CNN http://t.co/hSai4ItHCs Vía @Google",#GOOG OR @Google
539709845964730368,Tue Dec 02 09:17:09 +0000 2014,"#News People Walk Out Of Work, School in Ferguson Protests - ABC News http://t.co/DcyXG7Ap4q Vía @Google",#GOOG OR @Google
539709847436943360,Tue Dec 02 09:17:09 +0000 2014,"#News FBI warns firms of destructive malware use by hackers - BBC News http://t.co/FUMEiGF8BI Vía @Google",#GOOG OR @Google
539709862947479552,Tue Dec 02 09:17:13 +0000 2014,"#News Turkey says Russia's 6 pct gas price discount not final, talks ongoing - Reuters Africa http://t.co/FEGkFxq5KM Vía @Google",#GOOG OR @Google
539709863979257856,Tue Dec 02 09:17:13 +0000 2014,"#News People Walk Out Of Work, School in Ferguson Protests - ABC News http://t.co/vm9di2pf8y Vía @Google",#GOOG OR @Google
539709866361647104,Tue Dec 02 09:17:14 +0000 2014,"#News Lebanon detains wife of Islamic State leader: officials - Reuters http://t.co/BBQ13r4hEx Vía @Google",#GOOG OR @Google
539709940005629952,Tue Dec 02 09:17:31 +0000 2014,"@sampullara @jackyalcine @google if your competitors waste 95%, you can beat them by wasting only 80%. My goal is &lt;1% waste.",#GOOG OR @Google
539710013749874688,Tue Dec 02 09:17:49 +0000 2014,"Get ready for @remixsummit @google #REMIXLDN http://t.co/YPfae8NVpm",#GOOG OR @Google
539710016509706240,Tue Dec 02 09:17:49 +0000 2014,"@joseph_guindi Yes, there's @Google  But @Google hates America, too, which is why they take their revenues to Ireland to avoid taxation.",#GOOG OR @Google
539710272857186304,Tue Dec 02 09:18:51 +0000 2014,"RT @hilitemktg: Also on #wearabletech: Is @Google Glass dead? http://t.co/zWu7UX0823",#GOOG OR @Google
539710275105329152,Tue Dec 02 09:18:51 +0000 2014,"RT @Stuff_MY: #Intel's new plan to conquer the #wearabletech realm starts with @google glass http://t.co/VeqG15wxq6",#GOOG OR @Google
539710356948807681,Tue Dec 02 09:19:11 +0000 2014,"It's a full house this morning for the @remixsummit @google HQ. Follow topics &amp; convos - #REMIXLDN #tech #culture http://t.co/QWzRRqEdtQ",#GOOG OR @Google
539710601367674881,Tue Dec 02 09:20:09 +0000 2014,"RT @Antenna_Lab: Get ready for @remixsummit @google #REMIXLDN http://t.co/YPfae8NVpm",#GOOG OR @Google
539710613464031233,Tue Dec 02 09:20:12 +0000 2014,".@Google: Penguin 3.0 Rollout Still Ongoing by @rustybrick http://t.co/ETaPm11oq3",#GOOG OR @Google
539710639372242944,Tue Dec 02 09:20:18 +0000 2014,"@Antenna_Lab @google thank you for all the support!",#GOOG OR @Google
539710850849062912,Tue Dec 02 09:21:08 +0000 2014,"RT @JoeyDiggsJr: Shoutout to @google translate one time. #GameChanger #LifeSaver",#GOOG OR @Google
539710916724391936,Tue Dec 02 09:21:24 +0000 2014,"RT @couriermail: 'We really f***ed up': Confessions of a former @google employee - 
http://t.co/ytbzk2128T",#GOOG OR @Google
539710999461638145,Tue Dec 02 09:21:44 +0000 2014,"'Accessibility of devices will drive growth' says @BulentHicsonmez of @google @bcg CEO Summit Istanbul",#GOOG OR @Google
539711191741104128,Tue Dec 02 09:22:30 +0000 2014,"Yo @google when is nexus 6 available in Ireland",#GOOG OR @Google
539711425384816641,Tue Dec 02 09:23:25 +0000 2014,"Innovative festive season marketing by @google https://t.co/In7UokBa2c",#GOOG OR @Google
539711601692397568,Tue Dec 02 09:24:07 +0000 2014,"Daddy was bored last night because mummy was working- so this is how he entertained himself! #roxy #cavapoo #goog... http://t.co/lE1mjrREE2",#GOOG OR @Google
539712019235348481,Tue Dec 02 09:25:47 +0000 2014,"I hate these @apple earphones so bad. Why in the world did they think it was a good idea to p http://t.co/X7lIGAQeG5 http://t.co/ihR2OGZa6s",#AAPL OR @Apple
539712020032278528,Tue Dec 02 09:25:47 +0000 2014,"@google working with 615 museums across 61 countries. Their aim is to make the experience more magical for the users. #REMIXLDN",#GOOG OR @Google
539712322655109121,Tue Dec 02 09:26:59 +0000 2014,"RT @HYPEBEAST: .@ThePuzzlePhone modular smartphone competes with @google's #ProjectAra
http://t.co/JNg2huA5PJ http://t.co/0AQiiqZZn2",#GOOG OR @Google
539712794292006915,Tue Dec 02 09:28:52 +0000 2014,"@googlefiber @google when do we get thin India, to be specific in Mumbai!!!",#GOOG OR @Google
539712871769604097,Tue Dec 02 09:29:10 +0000 2014,". @google 's  £125 cancer test arrives in Britain but with a health warning
http://t.co/Pehsab4ynl
http://t.co/k50SJc19Eq
#NHS @Independent",#GOOG OR @Google
539713098056495106,Tue Dec 02 09:30:04 +0000 2014,"@Google getting organisations to publish their own free apps as entry point. Virtual reality, mobile &amp; bringing art into the home. #REMIXLDN",#GOOG OR @Google
539713112807444481,Tue Dec 02 09:30:08 +0000 2014,"In [retail bytes}: @Google launches fancy new features! http://t.co/tkNQWl2cxh #digital http://t.co/XTJQAtSfMR",#GOOG OR @Google
539713138120478720,Tue Dec 02 09:30:14 +0000 2014,".@Google's #Penguin hit Website - Moving to new domain http://t.co/oFEGG9wnEP RT @apoguy",#GOOG OR @Google
539713238079127552,Tue Dec 02 09:30:38 +0000 2014,"@QuentinNield @Apple I need to reinstall on my Apple iPad 2",#AAPL OR @Apple
539713257729458176,Tue Dec 02 09:30:42 +0000 2014,"Opening session @remixsummit in interesting setting @google London Amit Sood talking about storytelling and phones #Googleculturalinstitute",#GOOG OR @Google
539713430404730880,Tue Dec 02 09:31:23 +0000 2014,"'We really f****d up'
The confessions of a former @google employee http://t.co/wtLyYMVagD http://t.co/DwInIlvxh1",#GOOG OR @Google
539713453108101121,Tue Dec 02 09:31:29 +0000 2014,"@Apple, I salut you! @kcdenton's photo http://t.co/nmwlvZVjHS",#AAPL OR @Apple
539713937940697088,Tue Dec 02 09:33:24 +0000 2014,"RT @Antenna_Lab: Get ready for @remixsummit @google #REMIXLDN http://t.co/YPfae8NVpm",#GOOG OR @Google
539714211799375872,Tue Dec 02 09:34:30 +0000 2014,"New trends in tech and arts &amp; disrupters introduced by Peter Tullin @CultureLabel @remixsummit @google in London #REMIXLDN",#GOOG OR @Google
539714597377572864,Tue Dec 02 09:36:02 +0000 2014,"RT @theheraldsun: 'We really f****d up'
The confessions of a former @google employee http://t.co/wtLyYMVagD http://t.co/DwInIlvxh1",#GOOG OR @Google
539715091726229504,Tue Dec 02 09:37:59 +0000 2014,"RT @theheraldsun: 'We really f****d up'
The confessions of a former @google employee http://t.co/wtLyYMVagD http://t.co/DwInIlvxh1",#GOOG OR @Google
539715394177470464,Tue Dec 02 09:39:12 +0000 2014,"Wisdom in a nutshell by @LaszloBock2718 of @Google: 'Two minutes to make you happier at work, in life' on @LinkedIn https://t.co/2W34rICe04",#GOOG OR @Google
539715548507287555,Tue Dec 02 09:39:48 +0000 2014,"@google has published a 'Best Apps of 2014' list, featuring 73 of the best @GooglePlay apps http://t.co/1VVxi5NyLI http://t.co/RONYOXFp3I",#GOOG OR @Google
539715808096944128,Tue Dec 02 09:40:50 +0000 2014,"MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster",#AAPL OR @Apple
539715850719465472,Tue Dec 02 09:41:00 +0000 2014,"MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing",#AAPL OR @Apple
539715936077762561,Tue Dec 02 09:41:21 +0000 2014,"iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing",#AAPL OR @Apple
539715978788339712,Tue Dec 02 09:41:31 +0000 2014,"iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox",#AAPL OR @Apple
